id,city,state,latitude,longitude
119562,Haleburg,AL,31.4065620,-85.1371526
360328,Haleiwa,HI,21.5699300,-158.1106900
1565971,Hales Corners,WI,42.9375150,-88.0486982
1575318,Hales Corners,WI,42.9222370,-88.0995326
1658697,Hales Grove,CA,39.8176526,-123.7822435
661410,Haley,MN,47.9210273,-92.7326723
1029274,Haley,ND,45.9613920,-103.1193392
508158,Haleys Mill,KY,37.0530989,-87.3469445
2743023,Haleys Mill,KY,37.0946200,-87.2754800
2680801,Haleyville East,AL,34.1863800,-87.5180600
127125,Haleyville West,AL,34.2112104,-87.6350245
1658360,Half Dome,CA,37.7368702,-119.5726636
57865,Half Moon,AR,35.9120173,-90.0145341
277528,Half Moon Bay,CA,37.4635519,-122.4285862
478225,Half Mound,KS,39.4058317,-95.4974764
740898,Half Rock,MO,40.2730690,-93.4357731
1379619,Halff Ranch,TX,28.8791384,-99.2053133
152271,Halfmile Shoals,AL,33.1392852,-87.0891613
2452375,Halfmoon Lake,FL,29.1741000,-81.8637000
471212,Halford,KS,39.3730602,-100.8698729
737901,Halfway,MO,37.5614301,-93.1465764
737904,Halfway,MO,37.6164285,-93.2446357
1143208,Halfway,OR,44.8807150,-117.1146173
1358654,Halfway,TX,34.1881300,-101.9524022
1597340,Halfway,WY,42.8085484,-110.3387813
740855,Halifax,MO,38.1011647,-90.4426234
756140,Halifax,MO,38.0119968,-90.4898474
1006306,Halifax,NC,36.3701529,-77.5310863
986304,Halifax,NC,36.3284860,-77.5894199
1181461,Halifax,PA,40.4989733,-76.9727549
1176391,Halifax,PA,40.4681409,-76.9319198
1502794,Halifax,VA,36.7659709,-78.9283441
435609,Hall,IN,39.5500470,-86.5358316
435940,Hall,IN,39.6156022,-86.5219425
784477,Hall,MT,46.5852065,-113.1967315
1380513,Hall,TX,31.2537761,-99.1011593
1379878,Hall,TX,31.2851646,-99.0517143
1658786,Hall Ridge,CA,39.8048774,-122.6783317
535495,Hall Summit,LA,32.1773811,-93.3023928
829756,Hallam,NE,40.5377803,-96.7872462
845498,Halleck,NV,40.9507552,-115.4528390
862753,Halleck SW,NV,40.7627039,-115.4372809
1337258,Hallettsville,TX,29.4438528,-96.9410929
77259,Halley,AR,33.5340011,-91.3562287
57868,Halley,AR,33.5356678,-91.3248387
1029281,Halliday,ND,47.3544535,-102.3360118
644582,Hallock,MN,48.7744263,-96.9464470
1667018,Halloran Springs,CA,35.3724810,-115.8905631
469477,Hallowell,KS,37.1747856,-94.9955170
484629,Halls,KS,39.7324939,-94.9766355
730113,Halls,MO,39.6333280,-94.9733001
1379880,Halls Bluff,TX,31.3546240,-95.6574520
1380133,Halls Bluff,TX,31.3354577,-95.7035638
1315179,Halls Creek,TN,36.1900576,-87.8219699
1437579,Halls Crossing,UT,37.4569357,-110.7129205
493604,Halls Gap,KY,37.4620239,-84.6332756
1477388,Hallsboro,VA,37.4884819,-77.7252720
1029283,Hallson,ND,48.7638833,-97.8178733
750202,Hallsville,MO,39.1169851,-92.2207350
1061772,Hallsville,OH,39.4867296,-82.8198957
1064778,Hallsville,OH,39.4439524,-82.8271182
1373984,Hallsville,TX,32.5043161,-94.5740934
1198853,Hallton,PA,41.4020063,-78.9322566
1199278,Hallton,PA,41.4914509,-78.9967039
119606,Halltown,AL,34.4531528,-88.0614285
758433,Halltown,MO,37.1933850,-93.6254785
740399,Halltown NE,MO,37.2050507,-93.5093624
1495643,Hallwood,VA,37.8776256,-75.5890940
644586,Halma,MN,48.6610887,-96.6003205
835581,Halsey,NE,41.9033332,-100.2690244
1121528,Halsey,OR,44.3840122,-123.1098145
644588,Halstad,MN,47.3516398,-96.8286905
473677,Halstead,KS,38.0014004,-97.5086518
1373985,Haltom City,TX,32.7995738,-97.2691817
1029286,Hamar,ND,47.8436098,-98.5734376
1029287,Hamberg,ND,47.7630597,-99.5145700
261037,Hambone,CA,41.3348819,-121.6977726
77109,Hamburg,AR,33.2281757,-91.7976285
261041,Hamburg,CA,41.7829093,-123.0603186
1923923,Hamburg,CT,41.4356541,-72.3403610
207627,Hamburg,CT,41.3845428,-72.3500836
294795,Hamburg,FL,30.5657612,-83.5268196
457215,Hamburg,IA,40.6044458,-95.6577711
409685,Hamburg,IL,39.2300480,-90.7176242
627670,Hamburg,MI,42.4486456,-83.8016097
1617925,Hamburg,MI,42.3953133,-83.8046649
639488,Hamburg,MN,44.6880182,-93.8888554
644598,Hamburg,MN,44.7332953,-93.9671917
741117,Hamburg,MO,39.1756041,-90.7334578
876900,Hamburg,NJ,41.1534294,-74.5762713
952086,Hamburg,NY,42.7158927,-78.8294768
1176412,Hamburg,PA,40.5556484,-75.9818772
1483910,Hamburg,VA,38.6581747,-78.5144541
1581839,Hamburg,WI,45.0905228,-89.8851301
1378405,Hamby,TX,32.5187348,-99.6311975
952089,Hamden,NY,42.1911969,-74.9946083
1062851,Hamden,OH,39.1584044,-82.5707170
1064781,Hamden,OH,39.1597938,-82.5268259
644599,Hamel,MN,45.0410747,-93.5255119
772097,Hamen,MT,46.3096613,-110.7007587
399904,Hamer,ID,43.9271309,-112.2060903
1064783,Hamersville,OH,38.9178456,-83.9832639
1255403,Hamill,SD,43.5947196,-99.6815007
119627,Hamilton,AL,34.1423235,-87.9886438
71886,Hamilton,AR,34.7048144,-93.1332381
171491,Hamilton,CO,40.3671955,-107.6131216
409689,Hamilton,IL,40.3964333,-91.3390389
435635,Hamilton,IN,41.5336616,-84.9127396
474437,Hamilton,KS,37.9794705,-96.1641647
672212,Hamilton,MS,33.6540046,-88.4089286
670857,Hamilton,MS,33.7403919,-88.4111507
1020597,Hamilton,NC,35.9446027,-77.2096844
1029289,Hamilton,ND,48.8086008,-97.4528587
859930,Hamilton,NV,39.2529882,-115.4864251
952091,Hamilton,NY,42.8270136,-75.5446238
1064784,Hamilton,OH,39.3995008,-84.5613355
1143240,Hamilton,OR,44.7404274,-119.3091474
1520479,Hamilton,WA,48.5214995,-121.9893146
1516444,Hamilton Buttes,WA,46.4667826,-121.5275841
1658701,Hamilton City,CA,39.7426598,-122.0135914
36137,Hamilton Crossing,AZ,34.7319688,-110.9604127
1597066,Hamilton Dome,WY,43.7732888,-108.5756684
1716688,Hamilton Draw,MT,45.2233265,-106.3005836
2105425,Hamilton East,MI,42.7388889,-85.9191667
748957,Hamilton East,MO,39.6441757,-93.9727173
1329344,Hamilton East,TX,31.6323789,-98.0422539
137941,Hamilton NE,AL,34.1687105,-87.8008617
792433,Hamilton North,MT,46.3707553,-114.1425986
1802988,Hamilton South,MT,46.2096436,-114.1453702
156885,Hamilton SW,AL,34.0381582,-87.9511408
634231,Hamilton West,MI,42.7283593,-86.0097593
720629,Hamilton West,MO,39.6441742,-94.0385518
1378672,Hamilton West,TX,31.7015432,-98.2055918
1041273,Hamler,OH,41.2292165,-84.0341106
1044759,Hamler,OH,41.1525507,-84.0182772
77110,Hamlet,AR,35.0781416,-92.3051526
449664,Hamlet,IN,41.3750434,-86.5047339
1020599,Hamlet,NC,34.8848775,-79.6942222
1029291,Hamlet,ND,48.6286396,-103.0515711
829761,Hamlet,NE,40.3849973,-101.2346069
952111,Hamlet,NY,42.3697815,-79.1350409
1136352,Hamlet,OR,45.8462219,-123.7006845
83249,Hamlin,AR,35.1267568,-90.9281726
57872,Hamlin,AR,35.2350880,-90.9276173
508168,Hamlin,KY,36.5983865,-88.0764196
579383,Hamlin,ME,47.0658780,-67.7939057
1029292,Hamlin,ND,46.1660721,-97.2850912
952112,Hamlin,NY,43.3031153,-77.9211243
1309004,Hamlin,TN,36.6153304,-88.0208617
1549669,Hamlin,WV,38.2931479,-82.0206897
1539881,Hamlin,WV,38.2787019,-82.1029156
1620117,Hamlin Lake,MI,44.0225043,-86.4556398
1378838,Hamlin NE,TX,32.9603838,-100.0195437
1378457,Hamlin NW,TX,32.8945502,-100.2117705
1337284,Hamlin NW,TX,32.8848296,-100.1264907
1198856,Hammersley Fork,PA,41.4325651,-77.9205515
372973,Hammett,ID,42.9457307,-115.4661859
1176438,Hammett,PA,42.0667222,-79.9686637
1378406,Hammetts Crossing,TX,30.3402002,-98.1380707
261054,Hammil Valley,CA,37.6785423,-118.4037274
2059855,Hammock Lake,LA,29.7185433,-91.8717869
1093499,Hammon,OK,35.6328261,-99.3817653
422898,Hammond,IL,39.7686451,-88.6058966
409714,Hammond,IL,39.7969783,-88.5917296
474572,Hammond,KS,37.9355932,-94.6952380
554653,Hammond,LA,30.5043583,-90.4611995
772106,Hammond,MT,45.2255418,-104.9180297
976404,Hammond,NY,44.4489478,-75.6941225
1223002,Hammond,SC,33.9051713,-78.8533584
1358706,Hammond,TX,31.0951837,-96.7138662
1716783,Hammond Draw SW,MT,45.8677769,-106.3900145
952131,Hammondsport,NY,42.4078495,-77.2235873
876915,Hammonton,NJ,39.6365056,-74.8023853
881615,Hammonton,NJ,39.7231721,-74.8490515
508169,Hammonville,KY,37.4147799,-85.7974647
509182,Hammonville,KY,37.4506135,-85.8438532
1378407,Hamon,TX,29.3957971,-97.3669348
209375,Hampden,CT,42.0162071,-72.4481398
609283,Hampden,MA,42.0639841,-72.4134168
579160,Hampden,ME,44.6311843,-68.8339235
567550,Hampden,ME,44.7445159,-68.8369820
578607,Hampden,ME,44.6378508,-68.8450351
1029294,Hampden,ND,48.5402849,-98.6542903
1033927,Hampden,ND,48.5911185,-98.7245713
1495648,Hampden Sydney,VA,37.2423746,-78.4597173
421958,Hampshire,IL,42.0989143,-88.6031441
409720,Hampshire,IL,42.0978028,-88.5303643
590236,Hampstead,MD,39.5439927,-76.8374774
590408,Hampstead,MD,39.6048253,-76.8499774
1005098,Hampstead,NC,34.2973914,-77.7452576
1020603,Hampstead,NC,34.3676686,-77.7105332
49808,Hampton,AR,33.5378920,-92.4698762
207649,Hampton,CT,41.7839873,-72.0547977
315076,Hampton,GA,33.3870578,-84.2829784
317440,Hampton,GA,33.4362245,-84.3143675
829762,Hampton,NE,40.8789014,-97.8858867
867343,Hampton,NH,42.9375899,-70.8389421
1136353,Hampton,OR,43.6726387,-120.2338682
1176443,Hampton,PA,39.9295406,-77.0583135
1220187,Hampton,SC,32.8298903,-81.0492728
1495650,Hampton,VA,37.0298687,-76.3452218
1749881,Hampton,VA,37.1223662,-76.3335546
1597342,Hampton,WY,41.5360624,-110.3087684
455347,Hampton North,IA,42.8335814,-93.2221464
454797,Hampton South,IA,42.6330321,-93.2449247
283676,Hampton Springs,FL,30.0854902,-83.6548724
1337290,Hamshire,TX,29.8616080,-94.3124092
365188,Hana,HI,20.8061929,-156.0561454
359039,Hanalei,HI,22.2016937,-159.5031218
1934247,Hanapepe,HI,21.9190292,-159.6262481
119667,Hanceville,AL,34.0606545,-86.7674980
606673,Hancock,MA,42.5431380,-73.3237182
584850,Hancock,MD,39.6989809,-78.1797293
567557,Hancock,ME,44.5292440,-68.2536267
627710,Hancock,MI,47.1268714,-88.5809563
644616,Hancock,MN,45.4974612,-95.7967138
729507,Hancock,MO,37.9864280,-92.1818363
958929,Hancock,NY,42.5970255,-73.3695535
952148,Hancock,NY,41.9539754,-75.2804502
1201592,Hancock,PA,39.7259238,-78.2391764
1203001,Hancock,PA,41.9289746,-75.3343413
1378410,Hancock,TX,32.8189889,-101.8632089
1460955,Hancock,VT,43.9261752,-72.8412203
1566028,Hancock,WI,44.1335840,-89.5231770
1554635,Hancock,WV,39.6928700,-78.1775069
1437594,Hancock Cove,UT,40.2585694,-110.1137626
654701,Hancock NW,MN,45.3838505,-95.9736607
1231362,Hand,SC,33.8560051,-78.8072446
187373,Handies Peak,CO,37.9311070,-107.5714483
508171,Handshoe,KY,37.4700982,-82.9065523
740402,Handy,MO,36.8281100,-91.0142947
750212,Handy,MO,36.8092217,-91.1070745
1020607,Handy,NC,35.5887494,-80.1008817
1014479,Handy,NC,35.5256942,-80.0333805
590411,Hanesville,MD,39.2759426,-76.1355053
1660714,Hanford,CA,36.3274502,-119.6456844
457228,Hanford,IA,43.0741321,-93.1415905
579385,Hanford,ME,46.9133746,-68.2589250
1511641,Hanford,WA,46.5837479,-119.3877995
2074292,Hanging Horn Lake,MN,46.4847222,-92.7005556
1019901,Hanging Rock,NC,36.4326381,-80.2769969
1549520,Hanging Rock,WV,39.3731537,-78.5227886
1658346,Hanging Rock Canyon,CA,37.2160428,-117.6873044
627726,Hangore Heights,MI,45.4394560,-84.2952983
1034907,Hankinson,ND,46.0696810,-96.9017476
1029297,Hanks,ND,48.6033613,-103.8029812
1029299,Hanks Corner,ND,48.7588829,-97.9498222
1428508,Hanksville,UT,38.3730379,-110.7140391
1657937,Hanland Peak,CA,40.8954278,-122.3711217
740903,Hanleyville,MO,36.6886672,-90.2901054
435685,Hanna,IN,41.4119862,-86.7800207
536203,Hanna,LA,31.8779410,-93.3265606
535519,Hanna,LA,31.9612732,-93.3476723
1093513,Hanna,OK,35.2050977,-95.8902750
1428509,Hanna,UT,40.4041143,-110.7651617
1589288,Hanna,WY,41.8699622,-106.5619718
409747,Hanna City,IL,40.6917043,-89.7951061
1029301,Hannaford,ND,47.3133252,-98.1864847
29727,Hannagan Meadow,AZ,33.6422758,-109.3239689
1029303,Hannah,ND,48.9716708,-98.6917884
854730,Hannapah,NV,38.1271570,-116.9170147
972875,Hannibal,NY,43.3697896,-76.6232817
952170,Hannibal,NY,43.3211788,-76.5788338
422394,Hannibal East,IL,39.7164347,-91.3232025
722530,Hannibal East,MO,39.6722679,-91.3012572
735640,Hannibal East,MO,39.7083789,-91.3584816
741233,Hannibal SE,MO,39.5828232,-91.3054242
741355,Hannibal West,MO,39.6983782,-91.4607081
740014,Hannibal West,MO,39.6836562,-91.4015390
1029305,Hannover,ND,47.1113877,-101.4265402
1029010,Hannover NE,ND,47.2399953,-101.2520989
464572,Hanover,IA,43.3608074,-91.5206969
464056,Hanover,IA,43.2702528,-91.6137568
409751,Hanover,IL,42.2564051,-90.2795734
613932,Hanover,MA,42.1131572,-70.8119859
632741,Hanover,MI,42.0494881,-84.5099512
627738,Hanover,MI,42.1011532,-84.5519004
867358,Hanover,NH,43.7022928,-72.2895353
1064788,Hanover,OH,40.0797892,-82.2609801
1176470,Hanover,PA,39.8006554,-76.9830358
1379885,Hanover,TX,30.8038026,-96.8216460
1498487,Hanover,VA,37.7665310,-77.3702584
1495342,Hanover,VA,37.8131961,-77.3013677
1477291,Hanover,VA,37.8531951,-77.2966454
1922504,Hanover,VT,43.6814595,-72.3078689
1477591,Hanover Academy,VA,37.8581963,-77.5327623
472665,Hanover East,KS,39.9013918,-96.7891906
484611,Hanover West,KS,39.9325037,-96.9364160
1041292,Hanoverton,OH,40.7511704,-80.9370320
1029307,Hansboro,ND,48.9500078,-99.3829145
1033830,Hansboro SE,ND,48.8713958,-99.3729164
454224,Hansell,IA,42.8330278,-93.0054745
457236,Hansell,IA,42.7577508,-93.1040877
1379886,Hansford,TX,36.2014217,-101.3021041
644639,Hanska,MN,44.1488494,-94.4941360
493695,Hanson,KY,37.4172671,-87.4808336
1722810,Hanson Flat,MT,47.5736056,-108.3734650
1762749,Hanson Reservoir,MT,46.5482743,-111.0321631
1495651,Hansonville,VA,36.8239960,-82.1462451
1495192,Hansonville,VA,36.7578839,-82.1834689
475828,Hanston,KS,38.1219618,-99.7129011
484748,Hanston NW,KS,38.2330717,-99.6617874
1511975,Hansville,WA,47.9914812,-122.5398720
1512267,Hansville,WA,47.9187044,-122.5543141
1358748,Happy,TX,34.7436704,-101.8546322
261072,Happy Camp,CA,41.7931797,-123.3794996
1659292,Happy Camp Mountain,CA,41.4382217,-121.0527504
29736,Happy Jack,AZ,34.7433546,-111.4073685
558234,Happy Jack,LA,29.5218828,-89.7336763
1379887,Happy Union,TX,34.0209098,-101.6965599
356164,Haralson,GA,33.2265099,-84.5713164
346846,Haralson,GA,33.1723450,-84.5374260
214054,Harbeson,DE,38.7248347,-75.2849123
829069,Harbine,NE,40.2183344,-96.8758615
829797,Harbine,NE,40.1922243,-96.9725297
627752,Harbor Beach,MI,43.8447369,-82.6513186
627758,Harbor Springs,MI,45.4316759,-84.9919992
1176502,Harborcreek,PA,42.1664458,-79.9528313
1810961,Harco,IL,37.8703267,-88.7353380
409766,Harco,IL,37.7958818,-88.6500566
423121,Harco,IL,37.8506041,-88.6728353
457242,Harcourt,IA,42.2627534,-94.1757943
5553,Harcuvar,AZ,33.7600307,-113.6532641
24449,Hard Rocks,AZ,36.0783336,-110.4390231
457244,Hard Scratch,IA,41.6133239,-95.7141742
119711,Hardaway,AL,32.2865322,-85.8488433
1223032,Hardeeville,SC,32.2871413,-81.0806665
331892,Hardeeville NW,GA,32.4346319,-81.2301081
1245852,Hardeeville NW,SC,32.4854625,-81.2184398
906837,Harden Cienega,NM,33.1733976,-109.0389546
1092412,Harden City,OK,34.5812021,-96.5122256
1093527,Harden City,OK,34.6073123,-96.5997283
1093528,Hardesty,OK,36.6164159,-101.1907148
1100775,Hardesty SE,OK,36.5439167,-101.0832128
60622,Hardin,AR,34.3139855,-92.2190370
57880,Hardin,AR,34.2812082,-92.1501455
180749,Hardin,CO,40.3510922,-104.4255102
423194,Hardin,IL,39.1889367,-90.5506759
422651,Hardin,IL,39.1600481,-90.6090104
409767,Hardin,IL,39.1567149,-90.6178995
493717,Hardin,KY,36.7647773,-88.2953134
730114,Hardin,MO,39.2708469,-93.8343858
772140,Hardin,MT,45.7324778,-107.6120314
1337333,Hardin,TX,30.1524348,-94.7390890
1261013,Harding,SD,45.3983272,-103.8327049
1437581,Harding,UT,39.2891248,-112.4641107
451385,Hardinsburg,IN,38.4850580,-86.3177604
451013,Hardinsburg,IN,38.4608925,-86.2785922
493730,Hardinsburg,KY,37.7800592,-86.4605337
1136356,Hardman,OR,45.1698589,-119.6819629
192213,Hardscrabble Mountain,CO,38.1494466,-105.2424950
470530,Hardtner,KS,37.0139169,-98.6495279
622768,Hardwood Island,MI,46.2897089,-85.7579017
49856,Hardy,AR,36.3158994,-91.4826388
457257,Hardy,IA,42.8105258,-94.0513432
772148,Hardy,MT,47.1863362,-111.8058215
829803,Hardy,NE,40.0089018,-97.9269874
1100476,Hardy,OK,36.9708659,-96.7983638
1706736,Hardy,VA,37.2404166,-79.8580916
1477669,Hardy,VA,37.1351396,-79.8614233
1477396,Hardy,VA,37.2318062,-79.8105908
66174,Hardy NE,AR,36.3983977,-91.3537463
579387,Hardy Pond,ME,45.3311639,-68.8197566
863125,Hardy Springs,NV,38.6277243,-115.0480700
952226,Harford,NY,42.4261836,-76.2265976
1176524,Harford,PA,41.7823007,-75.7015766
1337345,Hargill,TX,26.4425672,-98.0138932
484735,Hargrave,KS,38.5564025,-99.4451095
1020620,Harkers Island,NC,34.6951628,-76.5593693
1152903,Harl Butte,OR,45.3401572,-116.9884895
457259,Harlan,IA,41.6530440,-95.3255541
472153,Harlan,KS,39.6055666,-98.7670195
493746,Harlan,KY,36.8431441,-83.3218480
627797,Harlan,MI,44.4569472,-85.8195190
1121601,Harlan,OR,44.5398422,-123.6931645
1176531,Harlansburg,PA,41.0242281,-80.1886719
1173442,Harlansburg,PA,41.1170044,-80.1878390
331913,Harlem,GA,33.4145834,-82.3126237
348743,Harlem,GA,33.3754181,-82.3701250
772152,Harlem,MT,48.5333309,-108.7840463
670919,Harleston,MS,30.7226911,-88.5089073
1337353,Harleton,TX,32.6765306,-94.5746473
1378488,Harleton,TX,32.7362501,-94.5813137
1242840,Harleys Millpond,SC,33.5912618,-81.2309355
1223038,Harleyville,SC,33.2146069,-80.4478745
1337354,Harlingen,TX,26.1906306,-97.6961026
1029319,Harlow,ND,48.1636145,-99.5190232
1033864,Harlow SW,ND,48.0647286,-99.6534652
772154,Harlowton,MT,46.4355121,-109.8343499
505360,Harman,KY,37.3701082,-82.2306954
1495655,Harman,VA,37.2931655,-82.2020833
1551361,Harman,WV,38.9223323,-79.5250534
1554803,Harman,WV,38.9881647,-79.5306100
1379891,Harmaston,TX,29.9777201,-95.1590975
409794,Harmon,IL,41.7228110,-89.5539905
541212,Harmon,LA,32.0123843,-93.4796207
543279,Harmon,LA,32.0659942,-93.4304523
1033849,Harmon,ND,46.9363811,-100.9009670
1033862,Harmon,ND,46.9516589,-100.9526354
1093546,Harmon,OK,36.1447648,-99.5603898
1688628,Harmon Butte,MT,46.1572227,-104.7132914
1310603,Harmon Creek,TN,36.1797798,-87.9483647
1309099,Harmon Creek,TN,36.2445008,-87.9264192
1310638,Harmon Creek,TN,36.1711689,-87.9128076
1176540,Harmonsburg,PA,41.6608879,-80.3178414
71909,Harmony,AR,35.5481385,-93.5557426
331916,Harmony,GA,33.4523520,-83.3521079
422782,Harmony,IL,38.4072706,-88.7928371
1821408,Harmony,IL,38.4964369,-88.7503346
567654,Harmony,ME,44.9739462,-69.5461603
644677,Harmony,MN,43.5552434,-92.0101599
986417,Harmony,NC,35.9556911,-80.7717346
1566072,Harmony,WI,45.0991500,-87.8198279
49873,Harmony Grove,AR,33.6520556,-92.7809952
1157800,Harness Mountain,OR,43.5692872,-123.0775721
1143312,Harney,OR,43.6432092,-118.8227102
283750,Harold,FL,30.6590808,-86.8802385
493775,Harold,KY,37.5367660,-82.6332106
654744,Harold,MN,47.7021918,-96.4975615
288525,Harold SE,FL,30.6240818,-86.8482930
457273,Harper,IA,41.3625116,-92.0510106
470467,Harper,KS,37.2866863,-98.0258945
1136359,Harper,OR,43.8632138,-117.6099061
1374000,Harper East,TX,30.2999195,-99.2442144
457276,Harpers Ferry,IA,43.2005358,-91.1531852
585333,Harpers Ferry,MD,39.3270456,-77.6641576
591617,Harpers Ferry,MD,39.3745451,-77.6836026
1749469,Harpers Ferry,VA,39.2806572,-77.6699912
1577542,Harpers Ferry,WI,43.1677588,-91.1379071
1560593,Harpers Ferry,WV,39.3253786,-77.7388818
952249,Harpersfield,NY,42.4384124,-74.6873749
969279,Harpersfield,NY,42.4745221,-74.6529289
119777,Harpersville,AL,33.3439995,-86.4380357
144783,Harpersville,AL,33.2776129,-86.4310905
1378421,Harpersville,TX,32.6001248,-98.9342344
693419,Harperville,MS,32.4943075,-89.4895130
1314272,Harpeth Valley,TN,36.2150560,-87.1525052
1314264,Harpeth Valley,TN,36.1808903,-87.1675058
397775,Harpster,ID,45.9865560,-115.9634756
1093561,Harrah,OK,35.4895085,-97.1636408
1512275,Harrah,WA,46.4042937,-120.5442304
541044,Harrell Lake,LA,32.8737426,-92.0845776
1025370,Harrells,NC,34.7276701,-78.2011053
986436,Harrellsville,NC,36.3026555,-76.7924532
77126,Harriet,AR,35.9934068,-92.5204394
1379899,Harriet,TX,31.5471041,-100.3187004
1620134,Harrietta,MI,44.3100052,-85.6978418
356204,Harrietts Bluff,GA,30.8713453,-81.5856554
1296163,Harriman,TN,35.9856309,-84.5532697
1286935,Harriman,TN,35.9339638,-84.5524358
214060,Harrington,DE,38.9237244,-75.5777033
567675,Harrington,ME,44.6192435,-67.8102776
1261110,Harrington,SD,43.1711136,-101.2545948
1505401,Harrington,WA,47.4809872,-118.2544187
1658716,Harris,CA,40.0840357,-123.6586376
457280,Harris,IA,43.4452434,-95.4341709
477484,Harris,KS,38.3194636,-95.4363692
719142,Harris,MO,40.3058470,-93.3502153
1304048,Harris,TN,36.3850635,-88.9439515
1286943,Harris,TN,36.4467292,-88.9497844
856136,Harris Canyon,NV,41.5401940,-114.7994847
2034821,Harris Chapel,TX,32.3082125,-94.4313106
1598189,Harris Park,WY,42.3333021,-105.3430401
150979,Harrisburg,AL,32.8487374,-87.1649961
159927,Harrisburg,AL,32.7592953,-87.2413869
77132,Harrisburg,AR,35.5642472,-90.7167786
409850,Harrisburg,IL,37.7383812,-88.5406070
719152,Harrisburg,MO,39.1417046,-92.4626807
1020631,Harrisburg,NC,35.3237528,-80.6559017
1021931,Harrisburg,NC,35.2840313,-80.6753464
829823,Harrisburg,NE,41.5563636,-103.7385564
952277,Harrisburg,NY,43.4067351,-74.0745745
1064801,Harrisburg,OH,39.8095063,-83.1710229
1064533,Harrisburg,OH,39.7686725,-83.2057463
1100479,Harrisburg,OK,34.4348063,-97.7897545
1121627,Harrisburg,OR,44.2740124,-123.1706480
1122931,Harrisburg,OR,44.2529013,-123.1956485
1265650,Harrisburg,SD,43.4313663,-96.6972700
1379900,Harrisburg,TX,31.0118635,-93.8899060
1172233,Harrisburg East,PA,40.3006446,-76.8096938
1437584,Harrisburg Junction,UT,37.1619265,-113.4316182
1214318,Harrisburg West,PA,40.2639778,-76.9663642
1175012,Harrisburg West,PA,40.3461987,-76.9121965
1213063,Harrisburg West,PA,40.3261986,-76.9991432
77134,Harrison,AR,36.2297936,-93.1076765
331570,Harrison,GA,32.7712711,-82.7129143
331920,Harrison,GA,32.8262697,-82.7251364
396617,Harrison,ID,47.4543499,-116.7854567
431459,Harrison,IN,39.2881097,-84.8696758
443314,Harrison,IN,39.3669975,-84.8735660
627850,Harrison,MI,44.0191862,-84.7994675
784573,Harrison,MT,45.7007613,-111.7863688
1041362,Harrison,OH,39.2619993,-84.8199516
1065195,Harrison,OH,39.3478323,-84.7674513
1566089,Harrison,WI,45.4774585,-89.5067955
1416680,Harrison Bay A-2,AK,70.2175000,-150.9763889
1865544,Harrison Bay B-2,AK,70.3280556,-150.9775000
24634,Harrison Canyon,AZ,32.5239605,-110.2073049
248195,Harrison Mountain,CA,34.2297292,-117.2250419
1176589,Harrison Valley,PA,41.9420135,-77.6494339
829824,Harrison West,NE,42.6871883,-103.8827115
1629956,Harrisonburg,LA,31.7721106,-91.8215177
1498489,Harrisonburg,VA,38.4495688,-78.8689156
1495908,Harrisonburg,VA,38.4004036,-78.8341922
719166,Harrisonville,MO,38.6533446,-94.3488372
409869,Harristown,IL,39.8539279,-89.0839704
627866,Harrisville,MI,44.6564022,-83.2946892
670985,Harrisville,MS,31.9723781,-90.0778615
1011887,Harrisville,NC,35.2090337,-79.8225463
1011121,Harrisville,NC,35.1720907,-79.8717169
976830,Harrisville,NY,44.1811743,-75.2821466
952291,Harrisville,NY,44.1520084,-75.3210340
2633570,Harrisville,OH,40.1288889,-80.9902778
1048821,Harrisville,OH,40.1814586,-80.8875904
1049127,Harrisville,OH,40.2070139,-80.8792564
1540017,Harrisville,WV,39.2095244,-81.0517772
1064802,Harrod,OH,40.7064404,-83.9213299
493831,Harrodsburg,KY,37.7622980,-84.8432852
508660,Harrodsburg,KY,37.8542440,-84.7707812
1255449,Harrold,SD,44.5244277,-99.7392837
1358863,Harrold,TX,34.0806456,-99.0322950
1511025,Harsha,WA,46.2887481,-118.4872020
29768,Harshaw,AZ,31.4673182,-110.7070290
1566101,Harshaw,WI,45.6655138,-89.6554181
1620137,Hart,MI,43.6983408,-86.3639652
1100481,Hart,OK,34.7142519,-96.9172392
1358866,Hart,TX,34.3850726,-102.1157408
1580621,Hart Lake,WI,46.5591090,-91.3226905
1380466,Hart NW,TX,34.4664609,-102.2137989
1660728,Hart Peak,CA,35.2888802,-115.1033148
1337420,Hartburg,TX,30.2577066,-93.7646112
952304,Hartfield,NY,42.2672802,-79.4722690
151801,Hartford,AL,31.1023998,-85.6968778
77137,Hartford,AR,35.0228761,-94.3813277
457295,Hartford,IA,41.4594355,-93.4049333
477441,Hartford,KS,38.3083507,-95.9558234
493841,Hartford,KY,37.4511591,-86.9091596
627881,Hartford,MI,42.2067051,-86.1666876
952306,Hartford,NY,43.3636833,-73.3937220
1100497,Hartford,OK,35.0945420,-94.4693862
1328398,Hartford,TN,35.8167646,-83.1432066
439236,Hartford City East,IN,40.4083769,-85.2749714
446655,Hartford City West,IN,40.4111536,-85.4263609
445158,Hartford City West,IN,40.4755974,-85.4944168
1563979,Hartford East,WI,43.3536126,-88.2606506
213160,Hartford North,CT,41.7637111,-72.6850932
1950141,Hartford South,CT,41.7373221,-72.6364802
207351,Hartford South,CT,41.6264881,-72.6523151
